201016051530,38.1
201016051630,38.3
201016051730,38.5
201016051830,38.7
201016051930,38.9
201016052030,39
201016052130,39.2
201016052230,39.2
201016052330,39.3
20101705030,39.2
20101705130,39.2
20101705230,39.1
20101705330,39
20101805430,38.9
20101705530,38.8
20101705630,38.6
20101705730,38.5
20101705830,38.4
20101705930,38.2
201017051030,38.1
201017051130,38.1
201017051230,38
201017051330,38.1
201017051430,38.1
201017051530,38.3
201017051630,38.4
201017051730,38.6
201017051830,38.9
201017051930,39.1
201017052030,39.2
201017052130,39.3
201017052230,39.4
201017052330,39.4
20101805030,39.4
20101805130,39.3
20101805230,39.2
20101805330,39.1
20101905430,39
20101805630,38.8
20101805730,38.6
20101805830,38.5
20101805930,38.3
201018051030,38.2
201018051130,38.1
201018051230,38.1
201018051330,38
201018051430,38
201018051530,37.9
201018051630,37.9
201018051730,38
201018051830,38
201018051930,38
201018052030,38.1
201018052130,38
201018052230,38
201018052330,37.8
20101905030,37.7
20101905130,37.6
20101905230,37.4
20101905330,37.2
20102005430,37
20101905630,36.7
20101905830,36.3
20101905930,36.1
201019051030,36
201019051130,35.9
201019051230,35.9
201019051330,35.9
201019051430,36
201019051530,36.2
201019051630,36.4
201019051730,36.7
201019051830,36.9
201019051930,37.1
201019052030,37.3
201019052130,37.5
201019052230,37.6
201019052330,37.6
20102005030,37.6
20102005130,37.6
20102005330,37.4
20102005530,37.2
20102005630,37
20102005730,36.9
20102005830,36.8
20102005930,36.7
201020051130,36.5
201020051230,36.5
201020051330,36.5
201020051430,36.6
201020051530,36.7
201020052030,37.8
201020052130,38
201020052230,38.1
201020052330,38.1
20102105030,38.1
20102105130,38
20102105230,37.9
20102105430,37.7
20102205430,37.7
20102105530,37.6
20102105630,37.5
20102105730,37.4
20102105930,37.2
201021051030,37.1
201021051130,37
201021051230,37
201021051330,37
201022051230,37.5
201022051430,37.6
201022051530,37.7
201022051630,37.9
201022051730,38.1
201022051830,38.4
201022051930,38.6
201022052130,38.9
201022052330,39
20102305030,39
20102305130,38.9
20102305230,38.8
201024051430,38
201024051530,38.1
201024051630,38.3
201024051730,38.5
201024051830,38.7
201024051930,38.9
201024052030,39.1
201024052130,39.2
201024052230,39.3
201024052330,39.3
20102505130,39.2
20102505230,39.1
20102605430,38.9
20102505530,38.7
20102505630,38.6
20102505730,38.5
20102505830,38.3
20102505930,38.2
201025051030,38
201025051130,38
201025051230,37.9
201025051430,38
201025051530,38.1
201025051630,38.3
201025051730,38.4
201025051830,38.6
201025051930,38.8
201025052030,39
201025052130,39.1
201025052230,39.1
20102605030,39.1
20102605130,39
20102605230,38.9
20102605330,38.8
20102705430,38.7
20102605530,38.6
20102605630,38.5
20102605730,38.3
20102605830,38.2
20102605930,38.1
201026051130,37.9
201026051230,37.8
201026051330,37.8
201026051430,37.9
201026051530,38
201026051630,38.1
201026051730,38.3
201026051830,38.5
201026051930,38.6
201026052030,38.8
201026052130,38.9
201026052230,38.9
201026052330,38.9
20102705030,38.9
20102705130,38.8
20102705230,38.7
20102705330,38.6
20102705530,38.4
20102705630,38.2
20102705730,38.1
20102705830,38
20102705930,37.9
201027051030,37.8
201027051130,37.7
201027051230,37.7
201027051330,37.7
201027051430,37.7
201027051530,37.8
201027051630,38
201027051730,38.2
201027051830,38.4
201027051930,38.5
201027052030,38.7
201027052130,38.8
201027052230,38.8
201027052330,38.8
20102805030,38.8
20102805130,38.7
20102805230,38.6
20102805430,38.4
20102905430,38.4
20102805530,38.3
20102805630,38.2
20102805730,38
20102805830,37.9
20102805930,37.8
201028051030,37.7
201028051130,37.6
201028051230,37.6
201028051330,37.6
201028051430,37.6
201028051630,37.9
201028051730,38.1
201028051830,38.3
201028051930,38.5
201028052030,38.6
201028052130,38.7
201028052230,38.8
201028052330,38.8
20102905030,38.8
20102905130,38.7
20102905230,38.6
20102905330,38.5
20103005430,38.4
20102905530,38.3
20102905630,38.2
20102905730,38.1
20102905830,37.9
20102905930,37.8
201029051030,37.7
201029051130,37.6
201029051230,37.6
201029051330,37.6
201029051430,37.6
201029051530,37.8
201029051630,37.9
201029051730,38.1
201029051830,38.3
201029051930,38.5
201029052030,38.7
201029052130,38.8
201029052230,38.9
201029052330,38.9
20103005030,38.8
20103005130,38.8
20103005230,38.7
20103005330,38.6
20103005530,38.4
20103005630,38.2
20103005730,38.1
20103005830,38
20103005930,37.8
201030051030,37.7
201030051230,37.6
201030051330,37.6
201030051430,37.7
201030051530,37.8
201030051630,37.9
201030051730,38.1
201030051830,38.3
201030051930,38.5
201030052030,38.7
201030052130,38.8
201030052230,38.9
201030052330,38.9
20103105030,38.9
20103105130,38.8
20103105230,38.7
20103105330,38.6
20103105430,38.5
20100106430,38.5
20103105530,38.4
20103105630,38.3
20103105730,38.1
20103105830,38
20103105930,37.9
201031051030,37.8
201031051130,37.7
201031051430,37.8
201031051530,37.9
201031051630,38
201031051730,38.2
201031051830,38.4
201031051930,38.6
201031052030,38.8
201031052130,38.9
201031052230,38.9
201031052330,39
20100106030,38.9
20100106230,38.8
20100106330,38.7
20100206430,38.6
20100106530,38.4
20100106630,38.3
20100106730,38.2
20100106830,38.1
20100106930,37.9
201001061030,37.8
201001061330,37.8
201001061430,37.8
201001061530,37.9
201001061630,38.1
201001061730,38.3
201001061830,38.5
201001061930,38.6
201001062030,38.8
201001062130,38.9
201001062230,39
